WorkOrderNumber;DateCreated;DatePrinted;ProductNumber;ControlType;ControlPosition;StackPosition;HeadrailType;TrackWidthNumeric;TrackWidthFraction;LouverQty;FinalLouverLengthNumeric;FinalLouverLengthFraction;LouverComponentNumber;LouverComponentDesc;ValanceBaseWidthNumeric;ValanceBaseWidthFraction;ValanceInsert ComponentNumber;ValanceInsertComponentDesc
3432038.004;02/26/2020;12/31/1899;BVT15          ;W;L;L;G98  ;19.5625;19 9/16;7;77.3750;77 3/8;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;19.7500;19 3/4;68-9307-41     ;3.5X82.5CR DPLX IVORY -3
3432038.005;02/26/2020;12/31/1899;BVT15          ;W;L;L;G98  ;60.6875;60 11/16;20;77.2500;77 1/4;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;60.8750;60 7/8;68-9307-40     ;3.5X16CR DPLX IVORY -3
3432038.006;02/26/2020;12/31/1899;BVT15          ;B;L;R;G98  ;101.9375;101 15/16;33;76.8750;76 7/8;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;102.5000;102 1/2;68-9307-40     ;3.5X16CR DPLX IVORY -3
3432038.007;02/26/2020;12/31/1899;BVT15          ;W;R;R;G98  ;70.5625;70 9/16;23;76.6250;76 5/8;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;70.7500;70 3/4;68-9307-41     ;3.5X82.5CR DPLX IVORY -3
3432038.008;02/26/2020;12/31/1899;BVT15          ;W;R;R;G98  ;96.3125;96 5/16;32;76.7500;76 3/4;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;96.5000;96 1/2;68-9307-40     ;3.5X16CR DPLX IVORY -3
3432038.009;02/26/2020;12/31/1899;BVT15          ;W;L;L;G98  ;56.0625;56 1/16;19;75.3750;75 3/8;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;56.2500;56 1/4;68-9307-40     ;3.5X16CR DPLX IVORY -3
3432058.001;02/26/2020;02/27/2020;BVT15          ;B;L;L;G85  ;147.7500;147 3/4;48;96.5000;96 1/2;68-9306-40     ;3.5X16CR DPLX WHT -2;148.0000;148;68-9306-40     ;3.5X16CR DPLX WHT -2
3432136.001;02/28/2020;03/02/2020;SSVT15         ;B;R;S;G98  ;102.4375;102 7/16;34;50.5000;50 1/2;68-3895-40     ;3.5X16 CR WNDW WEAVES HEATH -2;103.0000;103;68-3895-40     ;3.5X16 CR WNDW WEAVES HEATH -2
3432265.001;02/27/2020;12/31/1899;GVT15          ;B;R;R;G71  ;80.8750;80 7/8;26;80.5000;80 1/2;68-9306-41     ;3.5X82.5CR DPLX WHT -2;81.0000;81;68-9306-41     ;3.5X82.5CR DPLX WHT -2
3432265.002;02/27/2020;12/31/1899;GVT15          ;B;R;R;G71  ;81.8750;81 7/8;26;80.5000;80 1/2;68-9306-41     ;3.5X82.5CR DPLX WHT -2;82.0000;82;68-9306-41     ;3.5X82.5CR DPLX WHT -2
3432603.001;02/26/2020;02/28/2020;GVT15          ;W;R;R;G98  ;73.6875;73 11/16;24;75.3750;75 3/8;68-9303-41     ;3.5X82.5CR DPLX ALAB -2;73.8750;73 7/8;68-9303-41     ;3.5X82.5CR DPLX ALAB -2
3432649.001;02/27/2020;02/27/2020;BVT15          ;W;R;R;G85  ;62.2500;62 1/4;20;79.5000;79 1/2;68-9306-41     ;3.5X82.5CR DPLX WHT -2;64.1250;64 1/8;68-9306-41     ;3.5X82.5CR DPLX WHT -2
3432662.001;02/27/2020;02/27/2020;BVT15LVR       ;;;;G85  ;;;10;48.0000;48;68-3973-40     ;3.5X16 FIBER WHITE -2;;;;
3432666.001;02/27/2020;02/28/2020;BVT15          ;B;R;S;G98  ;107.4375;107 7/16;36;88.5000;88 1/2;68-3772-40     ;3.5X16 CR LKFRST CLPSO GLDNOK4;114.0000;114;68-3772-40     ;3.5X16 CR LKFRST CLPSO GLDNOK4
3432681.001;02/27/2020;02/27/2020;BVT15          ;B;R;R;G98  ;141.1875;141 3/16;46;91.3750;91 3/8;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3';141.7500;141 3/4;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3'
3432691.001;02/27/2020;02/28/2020;BVT15          ;B;L;L;G98  ;169.1875;169 3/16;55;112.8750;112 7/8;68-9307-40     ;3.5X16CR DPLX IVORY -3;169.7500;169 3/4;68-9307-40     ;3.5X16CR DPLX IVORY -3
3432693.001;02/27/2020;02/28/2020;BVT15          ;W;L;L;G85  ;13.0000;13;4;78.0000;78;68-9306-41     ;3.5X82.5CR DPLX WHT -2;13.2500;13 1/4;68-9306-41     ;3.5X82.5CR DPLX WHT -2
3432760.001;02/26/2020;02/28/2020;BVT15          ;B;L;S;G85  ;57.5000;57 1/2;20;50.0000;50;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;57.7500;57 3/4;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3432765.001;02/27/2020;03/02/2020;BVT15          ;W;R;R;G85  ;71.0000;71;23;76.5000;76 1/2;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;71.2500;71 1/4;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3432765.003;02/27/2020;03/02/2020;BVT15          ;W;L;L;G85  ;70.7500;70 3/4;23;76.2500;76 1/4;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;71.0000;71;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3432783.001;02/26/2020;02/28/2020;GVT15LVR       ;;; ;G85  ;;;1;72.0000;72;68-9303-41     ;3.5X82.5CR DPLX ALAB -2;;;;
3432887.001;02/26/2020;02/28/2020;GVT15          ;B;L;S;G71  ;105.1250;105 1/8;34;79.8750;79 7/8;68-3303-40     ;3.5X16 CRWN ALAB -2;;;;
3432892.012;02/26/2020;02/28/2020;BVT15          ;B;L;L;G85  ;79.5000;79 1/2;26;95.0000;95;68-3612-40     ;3.5X16 RAPTURE BLEACH -2;79.7500;79 3/4;68-3612-40     ;3.5X16 RAPTURE BLEACH -2
3433039.003;02/26/2020;02/28/2020;BVT15          ;W;L;L;G85  ;66.2500;66 1/4;22;83.1875;83 3/16;02434-13       ;3.5" CROSSWEAVE THATCHED ROOF;66.5000;66 1/2;02434-13       ;3.5" CROSSWEAVE THATCHED ROOF
3433159.001;02/26/2020;02/28/2020;GVT15          ;B;R;R;G98  ;57.1875;57 3/16;36;36.6250;36 5/8;68-3736-40     ;2X16 CROWN WHITE -1;;;;
3433159.002;02/26/2020;02/28/2020;GVT15          ;B;L;L;G98  ;57.1875;57 3/16;36;36.6250;36 5/8;68-3736-40     ;2X16 CROWN WHITE -1;;;;
3433408.001;02/27/2020;03/02/2020;BVT15          ;W;L;L;G85  ;101.7500;101 3/4;33;82.5000;82 1/2;68-3391-41     ;3.5X82.5 QTM S-SHP CREAM -3;102.0000;102;68-6879-40     ;3.5X16 EMB QTM CREAM -3
3433424.001;02/27/2020;02/28/2020;BVT15LVR       ;;;;G98  ;;;5;96.0000;96;68-3091-40     ;3.5X16 CR FIBER ARMADA 4;;;;
3433424.002;02/27/2020;02/28/2020;BVT15LVR       ;;;;G85  ;;;2;72.0000;72;68-3091-40     ;3.5X16 CR FIBER ARMADA 4;;;;
3433424.003;02/27/2020;02/28/2020;BVT15LVR       ;;;;G85  ;;;8;91.0000;91;68-3091-40     ;3.5X16 CR FIBER ARMADA 4;;;;
3433496.001;02/26/2020;02/27/2020;BVT15          ;B;L;L;G98  ;81.6875;81 11/16;27;57.8750;57 7/8;68-9306-40     ;3.5X16CR DPLX WHT -2;82.2500;82 1/4;68-9306-41     ;3.5X82.5CR DPLX WHT -2
3433506.001;02/28/2020;12/31/1899;BVT15          ;B;L;L;G71  ;51.4380;;17;52.0000;52;68-3974-40     ;3.5X16 FIBER MIDNIGHT -4;53.3130;;68-3974-40     ;3.5X16 FIBER MIDNIGHT -4
3433506.002;02/28/2020;12/31/1899;BVT15          ;B;L;L;G71  ;51.4380;;17;32.5000;32 1/2;68-3974-40     ;3.5X16 FIBER MIDNIGHT -4;53.3130;;68-3974-40     ;3.5X16 FIBER MIDNIGHT -4
3433637.002;02/26/2020;03/02/2020;BVT15          ;B;R;R;G85  ;104.7500;104 3/4;34;61.5000;61 1/2;68-3395-40     ;3.5X16 QTM S-SHP MODEL -3;105.0000;105;68-6881-40     ;3.5X16 EMB QTM MODEL -3
3433637.003;02/26/2020;03/02/2020;BVT15          ;B;R;R;G85  ;65.0000;65;21;81.5000;81 1/2;68-3395-40     ;3.5X16 QTM S-SHP MODEL -3;65.2500;65 1/4;68-6881-40     ;3.5X16 EMB QTM MODEL -3
3434038.001;02/26/2020;12/31/1899;SSVT15         ;B;L;L;G71  ;77.8750;77 7/8;25;85.9375;85 15/16;02484-82       ;3.5 BRGHTN TOAST BULK;;;;
3434102.001;02/27/2020;02/28/2020;BVT15LVR       ;;;R;G85  ;;;50;65.5000;65 1/2;68-3132-40     ;3.5X16 CR ACOPOLIS OLIVE OIL-2;;;;
3434109.001;02/26/2020;02/28/2020;BVT15          ;B;L;S;G98  ;145.9375;145 15/16;48;70.8750;70 7/8;68-3415-40     ;3.5X16 BRUSSELS WILLOW -1;146.5000;146 1/2;68-3415-40     ;3.5X16 BRUSSELS WILLOW -1
3434115.001;02/27/2020;02/28/2020;BVT15          ;B;L;L;G85  ;149.7500;149 3/4;48;82.5000;82 1/2;68-3973-40     ;3.5X16 FIBER WHITE -2;150.0000;150;68-3973-40     ;3.5X16 FIBER WHITE -2
3434115.002;02/27/2020;02/28/2020;BVT15          ;B;R;R;G85  ;99.7500;99 3/4;32;40.5000;40 1/2;68-3973-40     ;3.5X16 FIBER WHITE -2;100.0000;100;68-3973-40     ;3.5X16 FIBER WHITE -2
3434140.001;02/27/2020;02/27/2020;BVT15          ;B;R;S;G98  ;109.9375;109 15/16;36;47.7500;47 3/4;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3';110.5000;110 1/2;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3'
3434140.002;02/27/2020;02/27/2020;BVT15          ;B;R;S;G98  ;114.0625;114 1/16;38;47.7500;47 3/4;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3';114.6250;114 5/8;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3'
3434140.003;02/27/2020;02/27/2020;BVT15          ;B;L;S;G98  ;70.4375;70 7/16;24;47.7500;47 3/4;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3';71.0000;71;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3'
3434140.004;02/27/2020;02/27/2020;BVT15          ;B;R;S;G98  ;108.8125;108 13/16;36;47.7500;47 3/4;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3';109.3750;109 3/8;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3'
3434140.005;02/27/2020;02/27/2020;BVT15          ;B;R;S;G98  ;104.6875;104 11/16;34;48.7500;48 3/4;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3';105.2500;105 1/4;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3'
3434150.001;02/27/2020;12/31/1899;BVT15          ;B;L;L;G85  ;119.7500;119 3/4;39;82.5000;82 1/2;68-9312-40     ;3.5X16CR DPLX MSTY GRY -2;120.0000;120;68-9312-40     ;3.5X16CR DPLX MSTY GRY -2
3434182.001;02/27/2020;02/27/2020;BVT15          ;W;L;L;G85  ;113.7500;113 3/4;37;82.5000;82 1/2;68-3895-40     ;3.5X16 CR WNDW WEAVES HEATH -2;114.0000;114;68-3895-40     ;3.5X16 CR WNDW WEAVES HEATH -2
3434231.001;02/26/2020;02/28/2020;BVT15          ;B;L;S;G98  ;70.4375;70 7/16;24;58.7500;58 3/4;68-3970-40     ;3.5X16 FIBER SANDSTONE -2;71.0000;71;68-3970-40     ;3.5X16 FIBER SANDSTONE -2
3434231.002;02/26/2020;02/28/2020;BVT15          ;B;L;S;G98  ;82.6875;82 11/16;28;58.7500;58 3/4;68-3970-40     ;3.5X16 FIBER SANDSTONE -2;83.2500;83 1/4;68-3970-40     ;3.5X16 FIBER SANDSTONE -2
3434243.001;02/26/2020;02/28/2020;BVT15          ;B;R;S;G85  ;111.7500;111 3/4;36;60.5000;60 1/2;68-6800-40     ;3.5X16 CR CHENILLE SYRAH -2;113.6250;113 5/8;68-6800-40     ;3.5X16 CR CHENILLE SYRAH -2
3434422.001;02/26/2020;12/31/1899;BVT15LVR       ;B;; ;G98  ;;;46;95.6875;95 11/16;02484-50       ;3.5 BRGHTN PLATINUM BULK;;;;
3434474.03;02/26/2020;12/31/1899;BVT15          ;B;R;S;G85  ;53.7500;53 3/4;18;46.5000;46 1/2;68-3973-40     ;3.5X16 FIBER WHITE -2;54.0000;54;68-3973-40     ;3.5X16 FIBER WHITE -2
3434474.031;02/26/2020;12/31/1899;BVT15          ;B;R;S;G85  ;77.7500;77 3/4;26;46.5000;46 1/2;68-3973-40     ;3.5X16 FIBER WHITE -2;78.0000;78;68-3973-40     ;3.5X16 FIBER WHITE -2
3434711.001;02/26/2020;02/28/2020;GVT15LVR       ;;;;G71  ;;;100;84.0000;84;68-9303-40     ;3.5X16CR DPLX ALAB -2;;;;
3434883.001;02/27/2020;12/31/1899;BVT15LVR       ;;;R;G85  ;;;25;85.6875;85 11/16;02484-82       ;3.5 BRGHTN TOAST BULK;;;;
3434897.001;02/27/2020;02/28/2020;BVT15          ;W;L;L;G85  ;70.2500;70 1/4;23;78.5000;78 1/2;68-9306-41     ;3.5X82.5CR DPLX WHT -2;70.5000;70 1/2;68-9306-41     ;3.5X82.5CR DPLX WHT -2
3434897.002;02/27/2020;02/28/2020;BVT15          ;W;L;L;G85  ;110.5000;110 1/2;36;78.5000;78 1/2;68-9306-41     ;3.5X82.5CR DPLX WHT -2;110.7500;110 3/4;68-9306-40     ;3.5X16CR DPLX WHT -2
3434903.001;02/27/2020;03/02/2020;BVT15          ;B;R;R;G85  ;89.7500;89 3/4;29;48.0000;48;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;90.0000;90;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3434930.001;02/27/2020;02/28/2020;BVT15          ;B;R;S;G98  ;79.6875;79 11/16;26;78.2500;78 1/4;68-3973-40     ;3.5X16 FIBER WHITE -2;80.2500;80 1/4;68-3973-40     ;3.5X16 FIBER WHITE -2
3434930.002;02/27/2020;02/28/2020;BVT15          ;B;R;R;G98  ;149.4375;149 7/16;49;80.5000;80 1/2;68-3973-40     ;3.5X16 FIBER WHITE -2;150.0000;150;68-3973-40     ;3.5X16 FIBER WHITE -2
3434930.003;02/27/2020;02/28/2020;BVT15          ;B;R;S;G98  ;114.1875;114 3/16;38;77.0000;77;68-3973-40     ;3.5X16 FIBER WHITE -2;114.7500;114 3/4;68-3973-40     ;3.5X16 FIBER WHITE -2
3434930.004;02/27/2020;02/28/2020;BVT15          ;W;L;L;G98  ;57.9375;57 15/16;19;42.8750;42 7/8;68-3973-40     ;3.5X16 FIBER WHITE -2;58.1250;58 1/8;68-3973-40     ;3.5X16 FIBER WHITE -2
3434930.005;02/27/2020;02/28/2020;BVT15          ;W;L;L;G98  ;57.9375;57 15/16;19;42.8750;42 7/8;68-3973-40     ;3.5X16 FIBER WHITE -2;58.1250;58 1/8;68-3973-40     ;3.5X16 FIBER WHITE -2
3434930.006;02/27/2020;02/28/2020;BVT15          ;W;L;L;G98  ;57.8125;57 13/16;19;42.7500;42 3/4;68-3973-40     ;3.5X16 FIBER WHITE -2;58.0000;58;68-3973-40     ;3.5X16 FIBER WHITE -2
3434930.007;02/27/2020;02/28/2020;BVT15          ;W;L;L;G98  ;57.9375;57 15/16;19;43.0000;43;68-3973-40     ;3.5X16 FIBER WHITE -2;58.1250;58 1/8;68-3973-40     ;3.5X16 FIBER WHITE -2
3434936.001;02/27/2020;12/31/1899;BVT15          ;B;L;L;G85  ;112.7500;112 3/4;36;98.9375;98 15/16;02484-82       ;3.5 BRGHTN TOAST BULK;113.0000;113;02484-82       ;3.5 BRGHTN TOAST BULK
3434936.002;02/27/2020;12/31/1899;BVT15          ;B;R;R;G85  ;79.7500;79 3/4;26;98.9375;98 15/16;02484-82       ;3.5 BRGHTN TOAST BULK;80.0000;80;02484-82       ;3.5 BRGHTN TOAST BULK
3434969.003;02/27/2020;02/28/2020;BVT15          ;B;L;L;G85  ;72.5000;72 1/2;24;35.2500;35 1/4;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2;72.7500;72 3/4;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2
3434969.004;02/27/2020;02/28/2020;BVT15          ;B;L;L;G85  ;72.5000;72 1/2;24;35.2500;35 1/4;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2;72.7500;72 3/4;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2
3434969.005;02/27/2020;02/28/2020;BVT15          ;B;L;L;G85  ;72.5000;72 1/2;24;35.2500;35 1/4;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2;72.7500;72 3/4;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2
3434969.006;02/27/2020;02/28/2020;BVT15          ;B;L;L;G85  ;72.5000;72 1/2;24;35.2500;35 1/4;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2;72.7500;72 3/4;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2
3434969.007;02/27/2020;02/28/2020;BVT15          ;B;L;R;G85  ;72.5000;72 1/2;24;59.7500;59 3/4;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2;72.7500;72 3/4;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2
3435035.001;02/26/2020;02/27/2020;BVT15LVR       ;;; ;G85  ;;;2;46.5000;46 1/2;68-3412-40     ;3.5X16 BRUSSELS WHITE -1;;;;
3435035.002;02/26/2020;02/27/2020;BVT15LVR       ;;;;G85  ;;;30;36.3750;36 3/8;68-3412-40     ;3.5X16 BRUSSELS WHITE -1;;;;
3435232.001;02/27/2020;02/27/2020;GVT15          ;B;R;S;G71  ;71.6250;71 5/8;24;59.0000;59;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3;71.7500;71 3/4;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3
3435232.002;02/27/2020;02/27/2020;GVT15          ;B;R;R;G71  ;67.1250;67 1/8;22;96.2500;96 1/4;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3;67.2500;67 1/4;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3
3435232.003;02/27/2020;02/27/2020;GVT15          ;B;R;S;G71  ;63.3750;63 3/8;22;62.0000;62;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3;63.5000;63 1/2;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3
3435254.001;02/27/2020;02/27/2020;GVT15          ;B;R;L;G71  ;57.6250;57 5/8;19;75.7500;75 3/4;68-9021-40     ;3.5X16 CR STOWE RESORT -2;57.7500;57 3/4;68-9021-40     ;3.5X16 CR STOWE RESORT -2
3435298.008;02/26/2020;02/28/2020;BVT15          ;B;L;S;G98  ;124.4375;124 7/16;40;92.5000;92 1/2;68-3391-40     ;3.5X16 QTM S-SHP CREAM -3;125.0000;125;68-6879-40     ;3.5X16 EMB QTM CREAM -3
3435298.009;02/26/2020;02/28/2020;BVT15          ;W;L;L;G98  ;104.8125;104 13/16;34;92.5000;92 1/2;68-3391-40     ;3.5X16 QTM S-SHP CREAM -3;105.0000;105;68-6879-40     ;3.5X16 EMB QTM CREAM -3
3435299.01;02/26/2020;02/28/2020;BVT15          ;W;L;L;G98  ;85.5625;85 9/16;28;86.5000;86 1/2;68-9684-40     ;3.5X16HOMESPUN II S CHOCO -3;85.7500;85 3/4;68-9114-40     ;3.5X16HOMESPUN II CHOCO -3
3435618.001;02/26/2020;12/31/1899;SSVT15         ;W;L;L;G71  ;51.5000;51 1/2;17;58.8750;58 7/8;68-3981-40     ;3.5X16 CRWN LTHS MISTY WHT -3;51.6250;51 5/8;68-3981-40     ;3.5X16 CRWN LTHS MISTY WHT -3
3435618.002;02/26/2020;12/31/1899;SSVT15         ;W;L;L;G71  ;51.6250;51 5/8;17;59.0000;59;68-3981-40     ;3.5X16 CRWN LTHS MISTY WHT -3;51.7500;51 3/4;68-3981-40     ;3.5X16 CRWN LTHS MISTY WHT -3
3435618.003;02/26/2020;12/31/1899;SSVT15         ;W;L;L;G71  ;51.7500;51 3/4;17;58.7500;58 3/4;68-3981-40     ;3.5X16 CRWN LTHS MISTY WHT -3;51.8750;51 7/8;68-3981-40     ;3.5X16 CRWN LTHS MISTY WHT -3
3435618.004;02/26/2020;12/31/1899;SSVT15         ;W;L;L;G71  ;105.2500;105 1/4;34;75.5000;75 1/2;68-3331-40     ;3.5X16 LTHS S MSTY WHT -2;105.3750;105 3/8;68-3981-40     ;3.5X16 CRWN LTHS MISTY WHT -3
3435643.001;02/27/2020;02/28/2020;BVT15          ;B;R;S;G98  ;113.5625;113 9/16;38;64.3750;64 3/8;68-6648-40     ;3.5X16 SAFARI S HEARTHSTONE 4;114.1250;114 1/8;68-3648-40     ;3.5X16 SAFARI HEARTHSTONE 4
3435656.001;02/27/2020;02/28/2020;BVT15          ;W;L;L;G85  ;103.6250;103 5/8;33;81.5000;81 1/2;68-3410-40     ;3.5X16 BRUSSELS TOTALLY TAN -1;103.8750;103 7/8;68-3410-40     ;3.5X16 BRUSSELS TOTALLY TAN -1
3435660.001;02/27/2020;02/28/2020;BVT15          ;W;L;L;G98  ;69.3125;69 5/16;23;76.0000;76;68-6698-40     ;'3.5"X16''GRGTOWN-S CPTOL HILL-2';69.5000;69 1/2;68-6498-40     ;'3.5"X16''CRWN GRGTOWN CAPTLHL-2'
3435660.002;02/27/2020;02/28/2020;BVT15          ;W;R;R;G98  ;70.1875;70 3/16;23;75.6250;75 5/8;68-6698-40     ;'3.5"X16''GRGTOWN-S CPTOL HILL-2';70.3750;70 3/8;68-6498-40     ;'3.5"X16''CRWN GRGTOWN CAPTLHL-2'
3435660.003;02/27/2020;02/28/2020;BVT15          ;W;R;R;G98  ;69.8125;69 13/16;23;75.5000;75 1/2;68-6698-40     ;'3.5"X16''GRGTOWN-S CPTOL HILL-2';70.0000;70;68-6498-40     ;'3.5"X16''CRWN GRGTOWN CAPTLHL-2'
3435692.001;02/27/2020;03/02/2020;BVT15          ;W;R;R;G85  ;110.7500;110 3/4;36;82.5000;82 1/2;68-6697-40     ;'3.5"X16''GRGTOWN-S FLAX -3';111.0000;111;68-6497-40     ;'3.5"X16''CRWN GRGTOWN FLAX -3'
3435700.001;02/27/2020;02/28/2020;BVT15          ;W;R;R;G85  ;66.7500;66 3/4;22;55.5000;55 1/2;68-6697-40     ;'3.5"X16''GRGTOWN-S FLAX -3';67.0000;67;68-6497-40     ;'3.5"X16''CRWN GRGTOWN FLAX -3'
3435718.001;02/27/2020;02/28/2020;BVT15          ;B;R;R;G98  ;80.4375;80 7/16;26;98.5000;98 1/2;68-9306-40     ;3.5X16CR DPLX WHT -2;81.0000;81;68-9306-40     ;3.5X16CR DPLX WHT -2
3435719.001;02/27/2020;02/28/2020;BVT15          ;B;R;R;G85  ;75.7500;75 3/4;25;85.1875;85 3/16;02549-72       ;3.5" COMPASS DUE NORTH;76.0000;76;02549-72       ;3.5" COMPASS DUE NORTH
3435719.002;02/27/2020;02/28/2020;BVT15          ;B;L;S;G85  ;75.0000;75;26;66.4375;66 7/16;02549-72       ;3.5" COMPASS DUE NORTH;75.2500;75 1/4;02549-72       ;3.5" COMPASS DUE NORTH
3435753.001;02/26/2020;02/28/2020;BVT15          ;B;L;L;G98  ;70.5625;70 9/16;23;57.6250;57 5/8;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;71.1250;71 1/8;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3435753.002;02/26/2020;02/28/2020;BVT15          ;B;R;S;G98  ;70.9375;70 15/16;24;93.1250;93 1/8;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;71.5000;71 1/2;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3435753.003;02/26/2020;02/28/2020;BVT15          ;B;R;S;G98  ;142.1875;142 3/16;46;93.1250;93 1/8;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;142.7500;142 3/4;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3435801.001;02/26/2020;02/28/2020;BVT15          ;B;R;S;G98  ;108.9375;108 15/16;36;47.1250;47 1/8;68-9014-40     ;3.5X16 STOWE BONE -2;109.5000;109 1/2;68-9014-40     ;3.5X16 STOWE BONE -2
3435801.002;02/26/2020;02/28/2020;BVT15          ;W;L;L;G98  ;71.1875;71 3/16;23;75.6250;75 5/8;68-9014-40     ;3.5X16 STOWE BONE -2;71.3750;71 3/8;68-9014-40     ;3.5X16 STOWE BONE -2
3435938.001;02/27/2020;02/28/2020;GVT15LVR       ;;;;G85  ;;;2;84.5000;84 1/2;68-9111-40     ;3.5X16HOMESPUN II IVORY -3;;;;
3435938.002;02/27/2020;02/28/2020;GVT15LVR       ; ;;;G85  ;;;4;61.5000;61 1/2;68-9111-40     ;3.5X16HOMESPUN II IVORY -3;;;;
3435973.002;02/26/2020;02/28/2020;BVT15          ;B;R;R;G85  ;70.8750;70 7/8;23;80.0000;80;68-3330-41     ;3.5X82.5 LTHS S WHT -2;71.1250;71 1/8;68-3980-40     ;3.5X16 CRWN LTHS WHITE -2
3435977.002;02/26/2020;02/28/2020;BVT15LVR       ;;;;G98  ;;;150;77.3750;77 3/8;68-3415-40     ;3.5X16 BRUSSELS WILLOW -1;;;;
3436099.001;02/27/2020;02/27/2020;GVT15          ;B;R;R;G71  ;75.8750;75 7/8;24;80.0000;80;68-9306-41     ;3.5X82.5CR DPLX WHT -2;76.0000;76;68-9306-41     ;3.5X82.5CR DPLX WHT -2
3436099.002;02/27/2020;02/27/2020;GVT15          ;B;L;L;G71  ;75.8750;75 7/8;24;80.0000;80;68-9306-41     ;3.5X82.5CR DPLX WHT -2;76.0000;76;68-9306-41     ;3.5X82.5CR DPLX WHT -2
3436192.001;02/27/2020;02/27/2020;GVT15          ;W;R;R;G85  ;72.5000;72 1/2;24;96.4375;96 7/16;02553-32       ;3.5" HARMONY CITYSCAPE;;;;
3436192.002;02/27/2020;02/27/2020;GVT15          ;W;R;R;G85  ;72.5000;72 1/2;24;96.1875;96 3/16;02553-32       ;3.5" HARMONY CITYSCAPE;;;;
3436192.003;02/27/2020;02/27/2020;GVT15          ;W;R;R;G85  ;72.0000;72;23;96.1875;96 3/16;02553-32       ;3.5" HARMONY CITYSCAPE;;;;
3436192.004;02/27/2020;02/27/2020;GVT15          ;W;R;R;G85  ;72.5000;72 1/2;24;96.6875;96 11/16;02553-32       ;3.5" HARMONY CITYSCAPE;;;;
3436192.005;02/27/2020;02/27/2020;GVT15          ;W;R;R;G85  ;72.1250;72 1/8;23;96.4375;96 7/16;02553-32       ;3.5" HARMONY CITYSCAPE;;;;
3436192.006;02/27/2020;02/27/2020;GVT15          ;W;R;R;G85  ;72.1250;72 1/8;23;96.4375;96 7/16;02553-32       ;3.5" HARMONY CITYSCAPE;;;;
3436192.007;02/27/2020;02/27/2020;GVT15          ;W;R;R;G85  ;72.0000;72;23;96.4375;96 7/16;02553-32       ;3.5" HARMONY CITYSCAPE;;;;
3436192.008;02/27/2020;02/27/2020;GVT15          ;W;R;R;G85  ;72.0000;72;23;96.4375;96 7/16;02553-32       ;3.5" HARMONY CITYSCAPE;;;;
3436192.009;02/27/2020;02/27/2020;GVT15          ;W;R;R;G85  ;72.0000;72;23;96.4375;96 7/16;02553-32       ;3.5" HARMONY CITYSCAPE;;;;
